course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,profit,published_date,published_time,year,month,day,Clean_title
188692,Build a Responsive Website with a Modern Flat Design,https://www.udemy.com/build-responsive-website-designs-with-html5-and-css/,False,0,16527,354,17,All Levels,2 hours,2014-03-26T14:23:06Z,Web Development,0,2014-03-26,14:23:06Z,2014,3,26,Build Responsive Website Modern Flat Design
683606,The Ultimate WordPress Boot Camp: Build 7 Websites,https://www.udemy.com/the-ultimate-wordpress-boot-camp-build-multiple-websites/,True,125,1000,74,140,Intermediate Level,11 hours,2016-02-26T21:21:01Z,Web Development,125000,2016-02-26,21:21:01Z,2016,2,26,Ultimate WordPress Boot Camp Build 7 Websites
429364,Master the Basics of HTML5 & CSS3: Beginner Web Development,https://www.udemy.com/master-the-basics-of-html5-css3-beginner-web-development/,False,0,26541,750,38,Beginner Level,3 hours,2015-05-21T22:47:47Z,Web Development,0,2015-05-21,22:47:47Z,2015,5,21,Master Basics HTML5  CSS3 Beginner Web Development
1012096,Become A Full Stack Web Developer in 14 Days,https://www.udemy.com/become-a-full-stack-web-developer-in-14-days/,True,195,467,20,126,All Levels,13.5 hours,2016-11-23T04:17:45Z,Web Development,91065,2016-11-23,04:17:45Z,2016,11,23,Stack Web Developer 14 Days
1016388,Projects In ReactJS - The Complete React Learning Course,https://www.udemy.com/projects-in-reactjs-the-complete-react-learning-course/,True,50,947,108,56,Intermediate Level,8 hours,2016-11-22T04:21:03Z,Web Development,47350,2016-11-22,04:21:03Z,2016,11,22,Projects ReactJS  Complete React Learning Course
978852,Beginning Web development Learn the basics of HTML,https://www.udemy.com/learn-the-basics-of-html-in-less-than-a-week/,True,95,9832,71,59,Beginner Level,2 hours,2017-01-06T15:14:59Z,Web Development,934040,2017-01-06,15:14:59Z,2017,1,6,Beginning Web development Learn basics HTML
1148342,Step by Step Build Your Template by Bootstrap 4 from scratch,https://www.udemy.com/bootstrap-v4/,True,80,2184,15,24,Beginner Level,3 hours,2017-03-30T21:59:03Z,Web Development,174720,2017-03-30,21:59:03Z,2017,3,30,Step Step Build Template Bootstrap 4 scratch
1199780,Hosting your static website on Amazon AWS S3 service,https://www.udemy.com/hosting-a-static-website-on-amazon-aws-s3-service/,True,20,2853,47,16,Beginner Level,1.5 hours,2017-05-05T23:42:32Z,Web Development,57060,2017-05-05,23:42:32Z,2017,5,5,Hosting static website Amazon AWS S3 service
648118,JavaScript Rockstar How to create Incredible Useful code,https://www.udemy.com/javascript-projects-from-scratch-step-by-step-guide-to-learn/,True,75,16590,51,27,All Levels,2.5 hours,2015-10-29T18:30:46Z,Web Development,1244250,2015-10-29,18:30:46Z,2015,10,29,JavaScript Rockstar create Incredible Useful code
863812,Spring Core DevOps on AWS,https://www.udemy.com/spring-core-devops-on-aws/,True,100,1626,115,78,Intermediate Level,6.5 hours,2016-11-15T21:59:55Z,Web Development,162600,2016-11-15,21:59:55Z,2016,11,15,Spring Core DevOps AWS
752432,How to Create a Website Without Coding - WordPress 2016,https://www.udemy.com/how-to-create-a-website-wordpress-2016/,True,195,9056,96,31,Beginner Level,1.5 hours,2016-02-04T22:22:22Z,Web Development,1765920,2016-02-04,22:22:22Z,2016,2,4,Create Website Coding  WordPress 2016
639848,PHP Graphic Techniques: CAPTCHA/ Create a verification code,https://www.udemy.com/php-graphic-techniques-captcha-watermark-crop-thumbnail/,True,20,8320,73,11,All Levels,43 mins,2015-10-14T18:16:51Z,Web Development,166400,2015-10-14,18:16:51Z,2015,10,14,PHP Graphic Techniques CAPTCHA Create verification code
942366,Introductory To HTML and CSS,https://www.udemy.com/introductory-to-html-and-css/,True,50,4106,112,15,Beginner Level,1 hour,2016-08-27T21:35:25Z,Web Development,205300,2016-08-27,21:35:25Z,2016,8,27,Introductory HTML CSS
1103448,Learn how to convert PSD to HTML and CSS responsive,https://www.udemy.com/learn-how-to-convert-psd-to-html-and-css-responsive/,True,30,5324,52,14,All Levels,2.5 hours,2017-02-10T16:51:09Z,Web Development,159720,2017-02-10,16:51:09Z,2017,2,10,Learn convert PSD HTML CSS responsive
945602,PHP User Login Registration Script With All Features,https://www.udemy.com/php-user-login-registration-system/,True,200,5603,46,47,All Levels,4 hours,2016-10-02T19:14:23Z,Web Development,1120600,2016-10-02,19:14:23Z,2016,10,2,PHP User Login Registration Script Features
446608,AJAX : Let's build a COOL project,https://www.udemy.com/ajax-for-beginners-with-jquery-php-mysql-tutorial/,True,70,4183,292,38,All Levels,3.5 hours,2015-03-13T23:11:17Z,Web Development,292810,2015-03-13,23:11:17Z,2015,3,13,AJAX  Lets build COOL project
866384,Advanced WordPress Topics: Post Types Taxonomies & Metaboxes,https://www.udemy.com/advanced-wordpress-topics-post-types-taxonomies-metaboxes/,True,95,301,44,91,Intermediate Level,7.5 hours,2016-07-10T16:04:35Z,Web Development,28595,2016-07-10,16:04:35Z,2016,7,10,Advanced WordPress Topics Post Types Taxonomies  Metaboxes
678150,Laravel Homestead,https://www.udemy.com/laravel-homestead/,False,0,3883,110,9,Beginner Level,1 hour,2016-12-07T03:43:24Z,Web Development,0,2016-12-07,03:43:24Z,2016,12,7,Laravel Homestead
980114,The Complete TypeScript Programming Guide for Web Developers,https://www.udemy.com/typescript-programming/,True,40,236,31,35,Intermediate Level,4 hours,2016-10-12T17:02:13Z,Web Development,9440,2016-10-12,17:02:13Z,2016,10,12,Complete TypeScript Programming Guide Web Developers
17887,JavaScript with BackboneJS and Bootstrap CSS - Advanced,https://www.udemy.com/advanced-javascript-with-backbonejs-and-bootstrap-css/,True,25,1758,37,16,Intermediate Level,3.5 hours,2012-05-21T18:22:09Z,Web Development,43950,2012-05-21,18:22:09Z,2012,5,21,JavaScript BackboneJS Bootstrap CSS  Advanced
465210,Ruby on Rails Tutorial: Learn 6 Ruby on Rails SEO Techniques,https://www.udemy.com/ruby-on-rails-seo/,True,200,1266,16,21,All Levels,2 hours,2015-05-15T22:10:31Z,Web Development,253200,2015-05-15,22:10:31Z,2015,5,15,Ruby Rails Tutorial Learn 6 Ruby Rails SEO Techniques
967422,XML DOM :basics for beginners,https://www.udemy.com/xml-dom-basics-for-beginners/,True,35,920,1,7,All Levels,42 mins,2016-09-26T16:47:11Z,Web Development,32200,2016-09-26,16:47:11Z,2016,9,26,XML DOM basics beginners
708558,Learn HTML Basics From Scratch,https://www.udemy.com/learn-html-from-scratch/,False,0,5004,52,21,All Levels,3 hours,2015-12-29T19:01:04Z,Web Development,0,2015-12-29,19:01:04Z,2015,12,29,Learn HTML Basics Scratch
783686,Byte-Sized-Chunks: Dynamic Prototypes in Javascript,https://www.udemy.com/dynamic-prototypes-in-javascript/,True,20,880,6,24,All Levels,3 hours,2016-03-10T18:01:22Z,Web Development,17600,2016-03-10,18:01:22Z,2016,3,10,ByteSizedChunks Dynamic Prototypes Javascript
551072,Build Websites from Scratch with Squarespace,https://www.udemy.com/build-websites-from-scratch-with-squarespace/,True,50,342,53,60,Beginner Level,3.5 hours,2015-07-16T18:13:28Z,Web Development,17100,2015-07-16,18:13:28Z,2015,7,16,Build Websites Scratch Squarespace
1004008,Introduction to web programming for GIS applications,https://www.udemy.com/introduction-to-web-programming-for-gis-applications/,True,100,205,38,97,Beginner Level,13.5 hours,2017-03-13T14:50:48Z,Web Development,20500,2017-03-13,14:50:48Z,2017,3,13,Introduction web programming GIS applications
344224,Java Spring Security,https://www.udemy.com/how-to-use-spring-security-to-secure-your-java-applications/,True,40,527,63,11,Intermediate Level,2.5 hours,2014-11-15T13:54:07Z,Web Development,21080,2014-11-15,13:54:07Z,2014,11,15,Java Spring Security
235104,Responsive Html5 Theme Development,https://www.udemy.com/responsive-html5-theme-development/,True,20,1517,4,12,All Levels,1 hour,2014-06-06T21:51:59Z,Web Development,30340,2014-06-06,21:51:59Z,2014,6,6,Responsive Html5 Theme Development
598970,What’s New in Bootstrap 4,https://www.udemy.com/bootstrap4/,True,20,130,14,20,All Levels,37 mins,2015-09-07T21:05:06Z,Web Development,2600,2015-09-07,21:05:06Z,2015,9,7,Whats New Bootstrap 4
543346,ReactJS Course: Learn JavaScript Library Used by Facebook&IG,https://www.udemy.com/react-js/,True,50,1018,33,41,Intermediate Level,3 hours,2015-07-07T13:42:32Z,Web Development,50900,2015-07-07,13:42:32Z,2015,7,7,ReactJS Course Learn JavaScript Library FacebookIG
575644,Building a Ruby on Rails Application with Neo4j,https://www.udemy.com/building-a-ruby-on-rails-application-with-neo4j/,False,0,4830,38,7,Intermediate Level,32 mins,2015-08-18T19:23:56Z,Web Development,0,2015-08-18,19:23:56Z,2015,8,18,Building Ruby Rails Application Neo4j
877036,Sara Learns to Code.  Making an App from Scratch,https://www.udemy.com/sara-learns-to-code-making-an-app-from-scratch/,True,60,402,20,35,Beginner Level,4 hours,2016-08-02T19:36:19Z,Web Development,24120,2016-08-02,19:36:19Z,2016,8,2,Sara Learns Code Making App Scratch
691760,Ajax  for Beginners: A Very Basic Introduction,https://www.udemy.com/ajax-for-beginners-a-very-basic-introduction/,True,65,755,5,18,Beginner Level,2 hours,2016-01-25T17:57:24Z,Web Development,49075,2016-01-25,17:57:24Z,2016,1,25,Ajax Beginners Basic Introduction
579182,Wordpress Essentials: Useful Plugins,https://www.udemy.com/wordpress-essentials-useful-plugins/,True,25,1087,7,24,Beginner Level,1 hour,2015-09-15T00:19:49Z,Web Development,27175,2015-09-15,00:19:49Z,2015,9,15,Wordpress Essentials Useful Plugins
1071060,Django by Example,https://www.udemy.com/django-by-example/,True,125,170,21,78,Expert Level,9 hours,2017-01-13T02:50:03Z,Web Development,21250,2017-01-13,02:50:03Z,2017,1,13,Django Example
235990,Build A Great Wordpress Website For Your Business in 2 Hours,https://www.udemy.com/build-a-great-wordpress-website-for-your-business-in-2-hours/,True,35,1054,4,26,All Levels,2 hours,2014-06-10T18:24:25Z,Web Development,36890,2014-06-10,18:24:25Z,2014,6,10,Build Great Wordpress Website Business 2 Hours
469678,Wordpress on AWS: The Easy way to AWS for Free Fast hosting ,https://www.udemy.com/wordpress-on-aws-the-easy-way-to-aws-for-free-fast-hosting-amazon/,True,40,245,23,36,All Levels,1 hour,2015-08-11T23:47:57Z,Web Development,9800,2015-08-11,23:47:57Z,2015,8,11,Wordpress AWS Easy way AWS Free Fast hosting
708514,Mastering TypeScript,https://www.udemy.com/mastering-typescript/,True,95,353,34,41,Expert Level,3 hours,2015-12-29T23:10:30Z,Web Development,33535,2015-12-29,23:10:30Z,2015,12,29,Mastering TypeScript
601260,Mastering AngularJS UI Development,https://www.udemy.com/mastering-angularjs-ui-development/,True,95,464,26,22,Expert Level,1.5 hours,2015-09-03T18:55:11Z,Web Development,44080,2015-09-03,18:55:11Z,2015,9,3,Mastering AngularJS UI Development
687642,Custom Theme Creation for WordPress using HTML5 and CSS3,https://www.udemy.com/custom-theme-creation-for-wordpress/,True,35,298,20,24,Beginner Level,1.5 hours,2015-12-06T17:34:38Z,Web Development,10430,2015-12-06,17:34:38Z,2015,12,6,Custom Theme Creation WordPress HTML5 CSS3
654422,Create a PHP Contact Form in Bootstrap,https://www.udemy.com/bootstrap-php-contact-form/,True,20,2238,65,12,All Levels,1 hour,2015-12-27T17:20:38Z,Web Development,44760,2015-12-27,17:20:38Z,2015,12,27,Create PHP Contact Form Bootstrap
902748,Introduction To Data Analytics Using Microsoft Power BI,https://www.udemy.com/data-analytics-powerbi/,True,45,1764,33,16,All Levels,1.5 hours,2016-07-13T17:36:30Z,Web Development,79380,2016-07-13,17:36:30Z,2016,7,13,Introduction Data Analytics Microsoft Power BI
634754,HTML Made Simple For Beginners: Create a One Page Website,https://www.udemy.com/html-made-simple-create-your-own-webpage-step-by-step/,True,65,3380,50,16,Beginner Level,2 hours,2015-10-14T22:08:17Z,Web Development,219700,2015-10-14,22:08:17Z,2015,10,14,HTML Simple Beginners Create Page Website
1112844,The Complete Web Developer Masterclass: Beginner To Advanced,https://www.udemy.com/web-development-course-learn-in-just-1-day-by-pooja-thakar/,True,20,1030,11,30,All Levels,2.5 hours,2017-05-12T14:45:01Z,Web Development,20600,2017-05-12,14:45:01Z,2017,5,12,Complete Web Developer Masterclass Beginner Advanced
1026206,Website Builder Software Previews,https://www.udemy.com/website-builder-software-reviews-weebly-vs-squarespace-vs-wix/,True,25,1406,12,20,Beginner Level,1 hour,2016-12-15T04:55:26Z,Web Development,35150,2016-12-15,04:55:26Z,2016,12,15,Website Builder Software Previews
484872,Learn How to Create Your Own Social Network,https://www.udemy.com/create-your-own-social-network/,True,50,4732,5,14,All Levels,2 hours,2015-04-24T23:54:06Z,Web Development,236600,2015-04-24,23:54:06Z,2015,4,24,Learn Create Social Network
773824,"Learn By Example: The Foundations of HTML, CSS & Javascript",https://www.udemy.com/learn-by-example-html-css-javascript/,True,50,1724,72,94,All Levels,13 hours,2016-02-29T23:04:14Z,Web Development,86200,2016-02-29,23:04:14Z,2016,2,29,Learn Example Foundations HTML CSS  Javascript
846578,JavaScript manipulation of the DOM Document Object Model,https://www.udemy.com/javascript-manipulation-of-the-dom-document-object-model/,True,20,1618,46,20,Beginner Level,1.5 hours,2016-05-13T05:09:09Z,Web Development,32360,2016-05-13,05:09:09Z,2016,5,13,JavaScript manipulation DOM Document Object Model
358508,Create Jekyll blog and host it on Github like a Ninja,https://www.udemy.com/create-free-jekyll-blog-on-github-pages-like-a-ninja/,True,20,5056,74,11,Beginner Level,2 hours,2014-12-13T04:48:15Z,Web Development,101120,2014-12-13,04:48:15Z,2014,12,13,Create Jekyll blog host Github like Ninja
975060,Learn React JS from scratch,https://www.udemy.com/learn-react-js-from-scratch/,True,115,1562,42,34,Beginner Level,4 hours,2016-10-10T16:01:44Z,Web Development,179630,2016-10-10,16:01:44Z,2016,10,10,Learn React JS scratch
904818,Web Security: Common Vulnerabilities And Their Mitigation,https://www.udemy.com/web-security-common-vulnerabilities-and-their-mitigation/,True,50,1547,30,56,All Levels,8 hours,2016-07-14T16:24:08Z,Web Development,77350,2016-07-14,16:24:08Z,2016,7,14,Web Security Common Vulnerabilities Mitigation
472526,PHP for Beginners,https://www.udemy.com/learn-php-via-examples-and-mini-tasks/,True,40,2626,95,135,Beginner Level,6 hours,2015-07-01T18:55:13Z,Web Development,105040,2015-07-01,18:55:13Z,2015,7,1,PHP Beginners
241590,Make a professional website - 30 Day Guarantee. Discounted!,https://www.udemy.com/make-your-own-business-website-beginner-and-intermediate/,True,20,11167,34,13,All Levels,2 hours,2014-06-23T16:03:41Z,Web Development,223340,2014-06-23,16:03:41Z,2014,6,23,professional website  30 Day Guarantee Discounted
1182108,Symfony 3: Build a PHP Application with Symfony,https://www.udemy.com/learn-symfony/,True,20,466,11,25,All Levels,2 hours,2017-04-20T16:15:04Z,Web Development,9320,2017-04-20,16:15:04Z,2017,4,20,Symfony 3 Build PHP Application Symfony
1156648,Learn ASP.Net Web API 2 for Absolute Beginner,https://www.udemy.com/learn-aspnet-web-api-2-for-absolute-beginner/,True,30,1355,14,29,All Levels,3.5 hours,2017-03-30T00:14:32Z,Web Development,40650,2017-03-30,00:14:32Z,2017,3,30,Learn ASPNet Web API 2 Absolute Beginner
642696,Build a Website in 30 Minutes,https://www.udemy.com/30-minute-website/,True,95,5065,40,12,Beginner Level,32 mins,2015-11-13T18:02:28Z,Web Development,481175,2015-11-13,18:02:28Z,2015,11,13,Build Website 30 Minutes
1121696,Google Blogger : How to Create a Blog,https://www.udemy.com/google-blogger-how-to-create-a-blog/,True,20,1763,17,30,Beginner Level,2 hours,2017-02-24T17:28:52Z,Web Development,35260,2017-02-24,17:28:52Z,2017,2,24,Google Blogger  Create Blog
389240,How to Make a Website Without Coding- WordPress & Web Skills,https://www.udemy.com/make-a-website-without-code-wordpress-course/,True,30,6413,107,123,All Levels,9 hours,2015-04-28T17:32:23Z,Web Development,192390,2015-04-28,17:32:23Z,2015,4,28,Website Coding WordPress  Web Skills
297044,Learn WCF And Web APIs From Scratch,https://www.udemy.com/learn-wcf-and-web-apis-from-scratch/,True,50,5398,358,83,Intermediate Level,10.5 hours,2014-10-08T02:50:31Z,Web Development,269900,2014-10-08,02:50:31Z,2014,10,8,Learn WCF Web APIs Scratch
462668,How To Build A Website From Scratch + Blogging Blueprint,https://www.udemy.com/how-to-build-a-website-from-scratch-blogging-blueprint/,True,20,7017,37,28,All Levels,3.5 hours,2015-04-08T17:39:03Z,Web Development,140340,2015-04-08,17:39:03Z,2015,4,8,Build Website Scratch  Blogging Blueprint
565282,Learn To Create Different Website Layouts & Media Queries ,https://www.udemy.com/websitelayouts/,True,195,6510,45,22,All Levels,2 hours,2015-08-11T22:26:38Z,Web Development,1269450,2015-08-11,22:26:38Z,2015,8,11,Learn Create Different Website Layouts  Media Queries
1011550,Build Sign Up and Login Forms With Bootstrap Modal,https://www.udemy.com/build-sign-up-and-login-forms-with-bootstrap-modal/,True,20,1898,19,31,All Levels,4 hours,2016-11-17T18:55:02Z,Web Development,37960,2016-11-17,18:55:02Z,2016,11,17,Build Sign Login Forms Bootstrap Modal
409618,"Build a Real Time web app in node.js , Angular.js, mongoDB",https://www.udemy.com/realtime-meanstack/,True,20,3299,166,34,All Levels,4 hours,2015-03-04T00:11:45Z,Web Development,65980,2015-03-04,00:11:45Z,2015,3,4,Build Real Time web app nodejs  Angularjs mongoDB
1226008,Superb jQuery Course - Become Certified jQuery Developer,https://www.udemy.com/superb-jquery-course/,True,95,817,6,32,All Levels,1.5 hours,2017-05-28T23:56:09Z,Web Development,77615,2017-05-28,23:56:09Z,2017,5,28,Superb jQuery Course  Certified jQuery Developer
1211960,How To Build A Facebook Messenger Chat Bot From Scratch,https://www.udemy.com/how-to-build-a-facebook-messenger-chat-bot-from-scratch/,True,120,1798,20,24,Beginner Level,1.5 hours,2017-05-11T16:53:50Z,Web Development,215760,2017-05-11,16:53:50Z,2017,5,11,Build Facebook Messenger Chat Bot Scratch
1169848,"Build Your Own Calculator App with Javascript, HTML5 & CSS",https://www.udemy.com/create-a-calculator-web-app-with-javascript-html-css/,True,50,3688,49,11,All Levels,1 hour,2017-04-13T17:36:32Z,Web Development,184400,2017-04-13,17:36:32Z,2017,4,13,Build Calculator App Javascript HTML5  CSS
896858,The Complete WordPress Development & Customization Course,https://www.udemy.com/the-complete-wordpress-development-customization-course/,True,100,1611,165,157,Expert Level,12.5 hours,2016-11-07T17:17:16Z,Web Development,161100,2016-11-07,17:17:16Z,2016,11,7,Complete WordPress Development  Customization Course
696016,HTML CSS Easy steps to create a web template from scratch,https://www.udemy.com/html-css-easy-steps-to-create-a-web-template-from-scratch/,True,200,11574,78,15,Beginner Level,1 hour,2015-12-14T19:48:12Z,Web Development,2314800,2015-12-14,19:48:12Z,2015,12,14,HTML CSS Easy steps create web template scratch
993148,Learn jQuery AJAX in 1 hour,https://www.udemy.com/jquery-ajax-course/,True,195,2547,62,18,Intermediate Level,1 hour,2016-10-27T18:01:40Z,Web Development,496665,2016-10-27,18:01:40Z,2016,10,27,Learn jQuery AJAX 1 hour
1145206,Develop Competitive Plugins for WordPress and WooCommerce,https://www.udemy.com/develop-competitive-plugins-for-wordpress-and-woocommerce/,True,150,2063,18,12,All Levels,1 hour,2017-03-30T03:10:37Z,Web Development,309450,2017-03-30,03:10:37Z,2017,3,30,Develop Competitive Plugins WordPress WooCommerce
534376,Get Results - Core Principles of Web Development Tricks Tips,https://www.udemy.com/web-development-foundations-base-for-your-coding-environment/,True,75,22355,54,26,All Levels,1.5 hours,2015-06-23T20:39:16Z,Web Development,1676625,2015-06-23,20:39:16Z,2015,6,23,Results  Core Principles Web Development Tricks Tips
570416,JSON Faster Sleeker & Easier Discover the benefits learn it,https://www.udemy.com/introduction-to-json-javascript-object-notation-tutorial/,True,200,8577,69,31,All Levels,1.5 hours,2015-08-12T18:33:31Z,Web Development,1715400,2015-08-12,18:33:31Z,2015,8,12,JSON Faster Sleeker  Easier Discover benefits learn
1017116,Get to know HTML Learn HTML Basics,https://www.udemy.com/html-online-course/,True,200,10674,102,26,Beginner Level,2 hours,2016-11-22T15:09:59Z,Web Development,2134800,2016-11-22,15:09:59Z,2016,11,22,know HTML Learn HTML Basics
1243474,Ultimate Css & JQuery Form Designing From Beginner to Expert,https://www.udemy.com/ultimate-css-web-form-designing-from-beginner-to-expert/,True,115,783,5,13,All Levels,1 hour,2017-06-09T00:12:57Z,Web Development,90045,2017-06-09,00:12:57Z,2017,6,9,Ultimate Css  JQuery Form Designing Beginner Expert
732556,PHP: Complete Registration and Login with Email Verification,https://www.udemy.com/php-complete-registration-and-login-with-email-verification/,True,20,12781,145,22,All Levels,2.5 hours,2016-01-27T18:16:28Z,Web Development,255620,2016-01-27,18:16:28Z,2016,1,27,PHP Complete Registration Login Email Verification
426196,JavaScript from Beginner to Expert,https://www.udemy.com/javascript-from-beginner-to-expert-bring-life-to-your-site/,True,125,5484,439,92,All Levels,12.5 hours,2015-05-18T21:54:08Z,Web Development,685500,2015-05-18,21:54:08Z,2015,5,18,JavaScript Beginner Expert
747552,Build a website HTML5 CSS3 Beginner Course,https://www.udemy.com/how-to-build-a-website-html5-css3-beginner-course/,True,150,7884,44,28,Beginner Level,2 hours,2016-02-02T03:54:47Z,Web Development,1182600,2016-02-02,03:54:47Z,2016,2,2,Build website HTML5 CSS3 Beginner Course
556922,Learn Ruby on Rails: Stripe Payment Processing,https://www.udemy.com/learn-ruby-on-rails-stripe-payment-processing/,True,40,15724,33,29,All Levels,1.5 hours,2016-11-02T22:09:47Z,Web Development,628960,2016-11-02,22:09:47Z,2016,11,2,Learn Ruby Rails Stripe Payment Processing
1147064,WordPress For Beginners | No Coding Required,https://www.udemy.com/wordpress-for-beginners-no-coding-required/,True,20,3106,31,13,All Levels,1 hour,2017-04-15T00:32:58Z,Web Development,62120,2017-04-15,00:32:58Z,2017,4,15,WordPress Beginners  Coding Required
651780,jQuery For Beginners : A Basic Introduction,https://www.udemy.com/jquery-for-beginners-a-basic-introduction/,True,65,6293,165,8,Beginner Level,1 hour,2015-11-03T18:17:38Z,Web Development,409045,2015-11-03,18:17:38Z,2015,11,3,jQuery Beginners  Basic Introduction
944906,WordPress Plugins and Widgets,https://www.udemy.com/wordpress-plugins-and-widgets/,True,40,8711,29,12,Beginner Level,1 hour,2016-09-09T18:15:07Z,Web Development,348440,2016-09-09,18:15:07Z,2016,9,9,WordPress Plugins Widgets
674646,PHP Essential How to create build Amazing websites with PHP,https://www.udemy.com/php-essential-how-to-create-build-amazing-websites-with-php/,True,75,8067,30,44,Beginner Level,3.5 hours,2015-11-26T04:12:48Z,Web Development,605025,2015-11-26,04:12:48Z,2015,11,26,PHP Essential create build Amazing websites PHP
673420,HTML CSS JavaScript: Most popular ways to code HTML CSS JS,https://www.udemy.com/html-css-javascript/,True,170,9332,172,33,All Levels,3.5 hours,2015-11-18T22:45:19Z,Web Development,1586440,2015-11-18,22:45:19Z,2015,11,18,HTML CSS JavaScript popular ways code HTML CSS JS
584758,Bootstrap 3 Beginners: Create a Professional Landing Page,https://www.udemy.com/bootstrap-beginners-landing-page/,True,20,3271,278,54,Beginner Level,2.5 hours,2015-09-20T21:04:03Z,Web Development,65420,2015-09-20,21:04:03Z,2015,9,20,Bootstrap 3 Beginners Create Professional Landing Page
1189280,Introduction to Node.js for Beginners,https://www.udemy.com/introduction-to-nodejs-for-beginners/,True,125,1367,17,58,Beginner Level,6 hours,2017-04-24T23:55:11Z,Web Development,170875,2017-04-24,23:55:11Z,2017,4,24,Introduction Nodejs Beginners
543090,Introduction to Coding with Ruby,https://www.udemy.com/newbie-to-ruby/,True,45,5077,126,66,Beginner Level,3.5 hours,2015-07-22T18:23:06Z,Web Development,228465,2015-07-22,18:23:06Z,2015,7,22,Introduction Coding Ruby
611308,Complete PHP and MySql Course: From Beginner to Professional,https://www.udemy.com/complete-php-mysql-course-for-beginners-start-to-finish/,True,200,6508,137,90,All Levels,6.5 hours,2015-10-05T21:01:37Z,Web Development,1301600,2015-10-05,21:01:37Z,2015,10,5,Complete PHP MySql Course Beginner Professional
959604,Angular JS Essentials,https://www.udemy.com/angular-js-crash-course/,True,195,4687,99,24,Beginner Level,4 hours,2017-01-03T15:31:13Z,Web Development,913965,2017-01-03,15:31:13Z,2017,1,3,Angular JS Essentials
540724,How To Setup Web Hosting,https://www.udemy.com/how-to-setup-web-hosting/,False,0,11758,242,8,Beginner Level,1 hour,2015-07-15T23:49:27Z,Web Development,0,2015-07-15,23:49:27Z,2015,7,15,Setup Web Hosting
1089652,"Web Application Development using Redis, Express, and Socket",https://www.udemy.com/web-application-development-using-redis-express-and-socket/,True,200,300,16,66,Beginner Level,6 hours,2017-02-09T17:10:16Z,Web Development,60000,2017-02-09,17:10:16Z,2017,2,9,Web Application Development Redis Express Socket
1049344,How to Start a WordPress Blog - Complete Beginners Guide!,https://www.udemy.com/how-to-start-a-blog-complete-beginners-guide/,False,0,3784,85,32,Beginner Level,2 hours,2017-01-02T23:07:34Z,Web Development,0,2017-01-02,23:07:34Z,2017,1,2,Start WordPress Blog  Complete Beginners Guide
786494,CSS3 Gradients for Web Designers,https://www.udemy.com/css3-gradients/,True,20,1209,9,21,All Levels,1.5 hours,2016-08-19T19:19:47Z,Web Development,24180,2016-08-19,19:19:47Z,2016,8,19,CSS3 Gradients Web Designers
611518,Learn ASP NET MVC 5 step by step,https://www.udemy.com/maruti-mvc5/,True,20,1428,91,32,Intermediate Level,3 hours,2015-10-06T19:00:39Z,Web Development,28560,2015-10-06,19:00:39Z,2015,10,6,Learn ASP NET MVC 5 step step
956888,Tumult Hype Pro Basics: HTML5 Animations Made Easier,https://www.udemy.com/tumult-hype-pro-basics-html5-animations-made-easier/,True,50,716,32,57,Beginner Level,4 hours,2016-09-14T17:15:45Z,Web Development,35800,2016-09-14,17:15:45Z,2016,9,14,Tumult Hype Pro Basics HTML5 Animations Easier
188828,Web Hosting Set Up and WordPress Installation For Beginners,https://www.udemy.com/web-hosting-wordpress-installation-for-beginners/,False,0,12563,239,11,Beginner Level,34 mins,2014-04-09T02:58:17Z,Web Development,0,2014-04-09,02:58:17Z,2014,4,9,Web Hosting Set WordPress Installation Beginners
382258,Ruby on Rails 4---A Test-Driven Approach,https://www.udemy.com/ruby-on-rails-4-a-test-driven-approach/,True,100,1518,55,122,Beginner Level,19 hours,2015-02-17T20:34:13Z,Web Development,151800,2015-02-17,20:34:13Z,2015,2,17,Ruby Rails 4A TestDriven Approach
955138,AJAX :basics for beginners,https://www.udemy.com/ajaxbasics/,True,35,1241,23,9,All Levels,34 mins,2016-09-10T20:59:38Z,Web Development,43435,2016-09-10,20:59:38Z,2016,9,10,AJAX basics beginners
1085064,Let's JavaScript!  Code a calculator,https://www.udemy.com/lets-javascript-beginners-coding-projects/,True,35,380,10,30,Beginner Level,2 hours,2017-02-23T05:36:41Z,Web Development,13300,2017-02-23,05:36:41Z,2017,2,23,Lets JavaScript Code calculator
1038786,JavaScript from Beginner to Advanced,https://www.udemy.com/javascript-from-beginner-to-advanced/,True,195,395,18,57,All Levels,17 hours,2016-12-20T21:32:57Z,Web Development,77025,2016-12-20,21:32:57Z,2016,12,20,JavaScript Beginner Advanced
512000,WordPress Theme Academy with Bootstrap,https://www.udemy.com/bootstrap-to-wordpress-build-custom-responsive-themes/,True,20,1169,110,64,Intermediate Level,7.5 hours,2015-09-10T00:48:11Z,Web Development,23380,2015-09-10,00:48:11Z,2015,9,10,WordPress Theme Academy Bootstrap
1148412,Building a eCommerce Startup in 4 Hours [Livestream],https://www.udemy.com/4-hour-startup-building-an-ecommerce-startup-and-marketing-it/,True,50,1114,8,23,Beginner Level,3 hours,2017-04-11T00:40:01Z,Web Development,55700,2017-04-11,00:40:01Z,2017,4,11,Building eCommerce Startup 4 Hours Livestream
